$GPRMC,190151,A,04025.6619,N,08654.3691,W,004.977,3924
$GPRMC,190152,A,04025.6680,N,08654.3701,W,004.902,3942
$GPRMC,190153,A,04025.6667,N,08654.3721,W,006.627,3960
$GPRMC,190154,A,04025.6658,N,08654.3750,W,007.056,3978
$GPRMC,190155,A,04025.6614,N,08654.3750,W,008.550,3996
$GPRMC,190156,A,04025.6587,N,08654.3760,W,009.079,4014
$GPRMC,190157,A,04025.6563,N,08654.3770,W,009.133,4032
$GPRMC,190158,A,04025.6543,N,08654.3789,W,009.105,4050
$GPRMC,190159,A,04025.6516,N,08654.3799,W,009.668,4068
$GPRMC,190200,A,04025.6492,N,08654.3818,W,009.668,4086
$GPRMC,190201,A,04025.6514,N,08654.3818,W,005.610,4104
$GPRMC,190202,A,04025.6511,N,08654.3838,W,005.610,4122
$GPRMC,190203,A,04025.6509,N,08654.3857,W,005.610,4140
$GPRMC,190204,A,04025.6519,N,08654.3936,W,008.794,4158
$GPRMC,190205,A,04025.6526,N,08654.3955,W,008.671,4176
$GPRMC,190206,A,04025.6541,N,08654.3984,W,009.088,4194
$GPRMC,190207,A,04025.6545,N,08654.4023,W,009.209,4212
$GPRMC,190208,A,04025.6550,N,08654.4053,W,008.599,4230
$GPRMC,190209,A,04025.6550,N,08654.4082,W,008.372,4248
$GPRMC,190210,A,04025.6558,N,08654.4111,W,008.490,4266
$GPRMC,190211,A,04025.6560,N,08654.4150,W,008.557,4284
$GPRMC,190212,A,04025.6560,N,08654.4180,W,008.734,4302
$GPRMC,190213,A,04025.6563,N,08654.4209,W,008.734,4320
$GPRMC,190214,A,04025.6577,N,08654.4238,W,008.679,4338
$GPRMC,190215,A,04025.6587,N,08654.4248,W,008.145,4356
$GPRMC,190216,A,04025.6587,N,08654.4277,W,008.028,4374
$GPRMC,190217,A,04025.6584,N,08654.4307,W,007.955,4392
$GPRMC,190218,A,04025.6592,N,08654.4336,W,007.443,4410
$GPRMC,190219,A,04025.6594,N,08654.4355,W,007.250,4428
$GPRMC,190220,A,04025.6599,N,08654.4385,W,007.204,4446
$GPRMC,190221,A,04025.6602,N,08654.4414,W,007.525,4464
$GPRMC,190222,A,04025.6604,N,08654.4434,W,007.837,4482
$GPRMC,190223,A,04025.6604,N,08654.4463,W,007.292,4500
$GPRMC,190224,A,04025.6609,N,08654.4482,W,007.226,4518
$GPRMC,190225,A,04025.6606,N,08654.4512,W,007.285,4536
$GPRMC,190226,A,04025.6606,N,08654.4541,W,007.371,4554
$GPRMC,190227,A,04025.6604,N,08654.4570,W,007.430,4572
$GPRMC,190228,A,04025.6609,N,08654.4590,W,007.659,4590
$GPRMC,190229,A,04025.6609,N,08654.4619,W,007.784,4608
$GPRMC,190230,A,04025.6614,N,08654.4639,W,006.829,4626
$GPRMC,190231,A,04025.6602,N,08654.4668,W,006.691,4644
$GPRMC,190232,A,04025.6611,N,08654.4697,W,006.878,4662
$GPRMC,190233,A,04025.6606,N,08654.4717,W,007.230,4680
$GPRMC,190234,A,04025.6604,N,08654.4746,W,007.164,4698
$GPRMC,190235,A,04025.6602,N,08654.4775,W,007.248,4716
$GPRMC,190236,A,04025.6602,N,08654.4805,W,007.295,4734
$GPRMC,190237,A,04025.6602,N,08654.4834,W,007.387,4752
$GPRMC,190238,A,04025.6597,N,08654.4854,W,007.374,4770
$GPRMC,190239,A,04025.6594,N,08654.4883,W,006.992,4788
$GPRMC,190240,A,04025.6594,N,08654.4912,W,006.951,4806
$GPRMC,190241,A,04025.6597,N,08654.4932,W,006.979,4824
$GPRMC,190242,A,04025.6592,N,08654.4961,W,007.040,4842
$GPRMC,190243,A,04025.6592,N,08654.4980,W,007.317,4860
$GPRMC,190244,A,04025.6592,N,08654.5010,W,007.478,4878
$GPRMC,190245,A,04025.6589,N,08654.5039,W,007.538,4896
$GPRMC,190246,A,04025.6589,N,08654.5068,W,007.832,4914
$GPRMC,190247,A,04025.6594,N,08654.5088,W,007.825,4932
$GPRMC,190248,A,04025.6594,N,08654.5127,W,008.273,4950
$GPRMC,190249,A,04025.6599,N,08654.5156,W,008.715,4968
$GPRMC,190250,A,04025.6602,N,08654.5186,W,009.030,4986
$GPRMC,190251,A,04025.6604,N,08654.5215,W,009.083,5004
$GPRMC,190252,A,04025.6604,N,08654.5254,W,008.988,5022
$GPRMC,190253,A,04025.6589,N,08654.5293,W,009.207,5040
$GPRMC,190254,A,04025.6589,N,08654.5322,W,009.422,5058
$GPRMC,190255,A,04025.6587,N,08654.5361,W,009.186,5076
$GPRMC,190256,A,04025.6587,N,08654.5391,W,009.437,5094
$GPRMC,190257,A,04025.6587,N,08654.5430,W,009.868,5112
$GPRMC,190258,A,04025.6587,N,08654.5469,W,010.010,5130
$GPRMC,190259,A,04025.6587,N,08654.5498,W,010.137,5148
$GPRMC,190300,A,04025.6582,N,08654.5527,W,009.830,5166
$GPRMC,190301,A,04025.6582,N,08654.5566,W,009.982,5184
$GPRMC,190302,A,04025.6587,N,08654.5615,W,010.325,5202
$GPRMC,190303,A,04025.6587,N,08654.5654,W,010.572,5220
$GPRMC,190304,A,04025.6572,N,08654.5703,W,010.857,5238
$GPRMC,190305,A,04025.6570,N,08654.5742,W,010.671,5256
$GPRMC,190306,A,04025.6567,N,08654.5781,W,010.406,5274
$GPRMC,190307,A,04025.6567,N,08654.5811,W,010.491,5292
$GPRMC,190308,A,04025.6567,N,08654.5850,W,010.539,5310
$GPRMC,190309,A,04025.6565,N,08654.5889,W,010.777,5328
$GPRMC,190310,A,04025.6563,N,08654.5938,W,010.777,5346
$GPRMC,190311,A,04025.6563,N,08654.5967,W,010.777,5364
$GPRMC,190312,A,04025.6553,N,08654.6006,W,010.630,5382
$GPRMC,190313,A,04025.6550,N,08654.6045,W,010.630,5400
$GPRMC,190314,A,04025.6545,N,08654.6084,W,010.630,5418
$GPRMC,190315,A,04025.6563,N,08654.6172,W,013.213,5436
$GPRMC,190316,A,04025.6577,N,08654.6221,W,013.388,5454
$GPRMC,190317,A,04025.6626,N,08654.6260,W,014.138,5472
$GPRMC,190318,A,04025.6655,N,08654.6299,W,014.358,5490
$GPRMC,190319,A,04025.6680,N,08654.6338,W,014.500,5508
$GPRMC,190320,A,04025.6702,N,08654.6387,W,014.500,5526
$GPRMC,190321,A,04025.6729,N,08654.6426,W,014.500,5544
$GPRMC,190322,A,04025.6760,N,08654.6465,W,015.221,5562
$GPRMC,190323,A,04025.6787,N,08654.6514,W,015.376,5580
$GPRMC,190324,A,04025.6819,N,08654.6543,W,015.784,5598
$GPRMC,190325,A,04025.6851,N,08654.6582,W,015.399,5616
$GPRMC,190326,A,04025.6880,N,08654.6621,W,015.399,5634
$GPRMC,190327,A,04025.6919,N,08654.6680,W,016.112,5652
$GPRMC,190328,A,04025.6963,N,08654.6611,W,014.088,5670
$GPRMC,190329,A,04025.7004,N,08654.6611,W,014.086,5688
$GPRMC,190330,A,04025.7046,N,08654.6611,W,014.691,5706
$GPRMC,190331,A,04025.7087,N,08654.6611,W,014.515,5724
$GPRMC,190332,A,04025.7126,N,08654.6621,W,014.462,5742
$GPRMC,190333,A,04025.7166,N,08654.6641,W,014.462,5760
$GPRMC,190334,A,04025.7195,N,08654.6631,W,013.650,5778
$GPRMC,190335,A,04025.7227,N,08654.6631,W,012.727,5796
$GPRMC,190336,A,04025.7263,N,08654.6641,W,012.727,5814
$GPRMC,190337,A,04025.7288,N,08654.6660,W,011.970,5832
$GPRMC,190338,A,04025.7324,N,08654.6650,W,011.972,5850
$GPRMC,190339,A,04025.7356,N,08654.6650,W,011.970,5868
$GPRMC,190340,A,04025.7390,N,08654.6650,W,012.176,5886
$GPRMC,190341,A,04025.7424,N,08654.6650,W,012.176,5904
$GPRMC,190342,A,04025.7456,N,08654.6650,W,011.891,5922
$GPRMC,190343,A,04025.7488,N,08654.6650,W,011.903,5940
$GPRMC,190344,A,04025.7520,N,08654.6641,W,011.903,5958
$GPRMC,190345,A,04025.7556,N,08654.6650,W,011.704,5976
$GPRMC,190346,A,04025.7588,N,08654.6650,W,011.704,5994
$GPRMC,190347,A,04025.7617,N,08654.6650,W,011.670,6012
$GPRMC,190348,A,04025.7649,N,08654.6641,W,011.670,6030
$GPRMC,190349,A,04025.7690,N,08654.6611,W,012.012,6048
$GPRMC,190350,A,04025.7710,N,08654.6621,W,011.430,6066
$GPRMC,190351,A,04025.7734,N,08654.6641,W,010.792,6084
$GPRMC,190352,A,04025.7761,N,08654.6650,W,011.071,6102
$GPRMC,190353,A,04025.7793,N,08654.6650,W,010.647,6120
$GPRMC,190354,A,04025.7822,N,08654.6660,W,010.665,6138
$GPRMC,190355,A,04025.7852,N,08654.6660,W,010.718,6156
$GPRMC,190356,A,04025.7891,N,08654.6650,W,011.385,6174
$GPRMC,190357,A,04025.7917,N,08654.6650,W,010.359,6192
$GPRMC,190358,A,04025.7947,N,08654.6660,W,010.526,6210
$GPRMC,190359,A,04025.7979,N,08654.6660,W,011.081,6228
$GPRMC,190400,A,04025.8008,N,08654.6650,W,010.857,6246
$GPRMC,190401,A,04025.8037,N,08654.6650,W,010.871,6264
$GPRMC,190402,A,04025.8069,N,08654.6660,W,010.871,6282
$GPRMC,190403,A,04025.8096,N,08654.6660,W,010.871,6300
$GPRMC,190404,A,04025.8125,N,08654.6660,W,010.837,6318
$GPRMC,190405,A,04025.8159,N,08654.6660,W,010.904,6336
$GPRMC,190406,A,04025.8179,N,08654.6670,W,010.348,6354
$GPRMC,190407,A,04025.8210,N,08654.6670,W,010.497,6372
$GPRMC,190408,A,04025.8225,N,08654.6641,W,009.739,6390
$GPRMC,190409,A,04025.8252,N,08654.6650,W,009.212,6408
$GPRMC,190410,A,04025.8281,N,08654.6650,W,009.390,6426
$GPRMC,190411,A,04025.8308,N,08654.6650,W,009.404,6444
$GPRMC,190412,A,04025.8335,N,08654.6650,W,009.404,6462
$GPRMC,190413,A,04025.8359,N,08654.6660,W,009.666,6480
$GPRMC,190414,A,04025.8401,N,08654.6660,W,010.136,6498
$GPRMC,190415,A,04025.8425,N,08654.6660,W,010.025,6516
$GPRMC,190416,A,04025.8455,N,08654.6660,W,010.025,6534
$GPRMC,190417,A,04025.8481,N,08654.6660,W,010.025,6552
$GPRMC,190418,A,04025.8503,N,08654.6650,W,009.637,6570
$GPRMC,190419,A,04025.8535,N,08654.6650,W,010.094,6588
$GPRMC,190420,A,04025.8560,N,08654.6650,W,010.073,6606
$GPRMC,190421,A,04025.8594,N,08654.6660,W,010.501,6624
$GPRMC,190422,A,04025.8621,N,08654.6660,W,010.352,6642
$GPRMC,190423,A,04025.8652,N,08654.6660,W,010.342,6660
$GPRMC,190424,A,04025.8679,N,08654.6660,W,010.342,6678
$GPRMC,190425,A,04025.8708,N,08654.6660,W,010.169,6696
$GPRMC,190426,A,04025.8743,N,08654.6660,W,010.787,6714
$GPRMC,190427,A,04025.8772,N,08654.6660,W,010.817,6732
$GPRMC,190428,A,04025.8782,N,08654.6689,W,010.152,6750
$GPRMC,190429,A,04025.8811,N,08654.6689,W,010.251,6768
$GPRMC,190430,A,04025.8840,N,08654.6689,W,010.324,6786
$GPRMC,190431,A,04025.8870,N,08654.6689,W,010.615,6804
$GPRMC,190432,A,04025.8899,N,08654.6689,W,010.680,6822
$GPRMC,190433,A,04025.8931,N,08654.6689,W,010.715,6840
$GPRMC,190434,A,04025.8962,N,08654.6689,W,010.935,6858
$GPRMC,190435,A,04025.8992,N,08654.6689,W,010.967,6876
$GPRMC,190436,A,04025.9023,N,08654.6689,W,011.076,6894
$GPRMC,190437,A,04025.9053,N,08654.6689,W,011.172,6912
$GPRMC,190438,A,04025.9084,N,08654.6689,W,011.172,6930
$GPRMC,190439,A,04025.9114,N,08654.6689,W,011.172,6948
$GPRMC,190440,A,04025.9148,N,08654.6689,W,011.172,6966
$GPRMC,190441,A,04025.9180,N,08654.6689,W,011.172,6984
$GPRMC,190442,A,04025.9209,N,08654.6689,W,011.187,7002
$GPRMC,190443,A,04025.9241,N,08654.6689,W,011.187,7020
$GPRMC,190444,A,04025.9270,N,08654.6689,W,011.187,7038
$GPRMC,190445,A,04025.9282,N,08654.6689,W,009.996,7056
$GPRMC,190446,A,04025.9314,N,08654.6689,W,010.110,7074
$GPRMC,190447,A,04025.9341,N,08654.6689,W,009.937,7092
$GPRMC,190448,A,04025.9365,N,08654.6699,W,010.121,7110
$GPRMC,190449,A,04025.9395,N,08654.6699,W,010.121,7128
$GPRMC,190450,A,04025.9421,N,08654.6699,W,010.121,7146
$GPRMC,190451,A,04025.9453,N,08654.6699,W,010.177,7164
$GPRMC,190452,A,04025.9490,N,08654.6699,W,010.514,7182
$GPRMC,190453,A,04025.9517,N,08654.6709,W,010.533,7200
$GPRMC,190454,A,04025.9548,N,08654.6709,W,010.533,7218
